temperatura,vibración,presión,velocidad,horas_acumuladas,consumo,defectuoso
61.71813951101569,1.6483087803224228,94.92161199238292,94.5518646334822,5654,98.7538220380987,0
76.96861235869123,2.4722261505516907,88.93005577887246,103.0271729850283,9078,88.27408391147257,0
82.3846657999541,2.692032724469654,89.75268145173783,86.9669780721001,7063,99.86528178334842,0
76.7136828118997,2.4836526259529537,93.37409746083301,88.37135711918111,3285,103.90522897565,0
73.8435171761176,1.4662789499800617,84.3863898921885,85.34655268841085,6223,102.55273387413563,1
71.98896304410711,2.455439980243606,91.91204873092025,81.88194615445707,7971,110.4589671549587,0
60.214780096325725,1.8477652497475734,90.83226104106528,84.80577963947195,4525,85.51943627959311,0
67.80155791605291,2.8348362744150193,92.46225632004075,80.20847786590195,3822,91.57257409985058,0
70.39361229040213,2.683299123048424,91.44584321953909,90.27266774607381,5943,106.39787331795537,1
85.57122226218915,2.030060106836322,102.27650069955448,83.84021415153086,7530,92.74731022038928,0
78.43618289568461,2.243066541331653,86.81130007874341,91.87028729432598,1258,102.40471249330207,0
57.36959844637266,1.9703932390555243,87.34501522499092,77.55283483037098,1282,75.80254752588237,0
78.24083969394795,2.468660451363414,86.88429736787617,92.64704185771566,2898,127.15946572312882,0
71.14917719583684,2.977571160250619,87.22261440419872,96.6682316928714,5135,97.30281468442664,0
68.23077999694041,2.007136976832228,86.81306436346742,74.05011485942836,7629,111.93956259988278,0
81.11676288840867,2.752023257758922,95.94508265553776,92.99245255878057,4200,96.63102174416508,1
85.30999522495951,2.2348711908137795,97.10252123994927,99.82135193978634,6110,104.14698528730887,0
84.31280119116198,2.103563583868828,87.14626853125262,80.32287185047036,8167,114.91919646345272,0
66.60782476777362,2.446484820022721,85.83822213447885,103.38057909470163,1612,111.65806019208385,0
71.90787624148786,1.982378838790313,92.35707778193202,93.35215207492836,1687,97.95545020314775,0
78.31263431403563,2.223175347326409,87.23888477859515,84.35990515393273,4690,98.64745674606307,0
84.75545127122359,1.9010610537055759,93.16465908877755,89.55384737873835,9804,110.03566560183285,0
70.2082576215471,3.4823625664581948,91.01461510425649,94.46661530017379,3307,123.33244404285301,0
73.14341023336183,2.517631775985864,82.42127942501384,90.6080431312993,8133,101.92282674399041,0
63.93665025993972,2.150137246003707,97.73752600665031,94.31004793957095,7509,119.57063640541641,0
63.037933759193294,2.606989955367111,98.9793883654776,82.63461125536507,6906,97.58585589579793,0
83.12525822394198,2.443835975154585,86.93605654757806,91.35488659228862,3591,109.51960363509802,0
88.56240028570824,2.3895152002333884,88.06149220032007,78.69028402476016,8183,111.01155762247286,0
74.27989878419666,2.8070833500217125,91.42932695362452,89.1101915092104,6248,95.90039496147227,0
85.03532897892023,2.8787538550236524,91.67228394993512,82.76873886828169,9766,92.52921920698358,0
78.61636025047635,2.2347494261947363,93.29272136336415,84.11576045928187,6108,111.45389188547352,0
68.54880245394875,2.21209087967766,100.05102269383175,99.8887454016835,4604,94.68443062756943,0
78.61395605508415,2.362474151424178,89.11526386252976,98.73048096475415,1669,91.05650087324597,0
90.38036566465969,1.3490394176322076,86.00851377730773,94.87310496725742,5364,93.16040498200903,0
74.64173960890048,1.7424044689007239,83.10340385992737,81.26149788261937,8329,94.64386661574588,0
90.64643655814007,3.1834371337222622,86.3453498002904,87.46873240244159,2283,108.56617104625677,1
48.80254895910255,3.322483856750642,89.83436513563102,99.70478159983347,1923,105.15042673276187,0
83.21902504375224,2.375481980221811,98.97278931758893,91.13373530911923,2125,107.15658244757891,0
75.87047068238171,2.7882784815278834,87.41194350481915,108.55463631985356,2529,104.21379811098083,0
72.00992649534132,2.655625077271768,91.11893975819449,93.14654271515498,9438,94.06159837753361,0
75.91760776535503,4.039440404227619,89.91788551963624,91.53639293192025,4711,106.97102855908273,0
55.124310853991076,3.0597874557172884,95.94196636724043,87.52706828637999,9004,111.82453826605304,0
72.80328112162488,2.4360412042596167,102.63466212936811,91.06832723825826,7274,105.84503216119309,0
78.57112571511746,2.0222297796997872,87.3456561353984,88.78024130895565,4864,104.4965590662585,0
89.77894044741517,1.6967768398712137,87.5528027874089,95.66486941350873,8833,92.32945493429324,0
69.81729781726352,2.6017318179336115,95.22080438534536,97.65361853435667,7788,102.11817078974478,0
66.91506397106812,2.1218246273578485,93.40945744813156,83.71208431593641,1226,91.79758670551298,1
69.98242956415463,1.7888731452011628,99.23353662868017,79.35013637153777,1264,99.75972141919397,0
84.15402117702074,2.176713557878737,92.91964092662982,75.31035701517362,1645,83.59733360774683,0
78.28751109659684,1.9592259981928026,88.2035395460647,94.06393061530035,8544,83.67441597007907,0
69.70239796232961,3.3435708175362824,92.95327415346155,81.17306715060901,6569,98.0895231005297,1
80.13267433113356,2.9408198784747253,95.54351790291454,72.77687525638014,3990,94.51560328173011,0
75.9707754934804,2.4960136793416914,94.10241090598682,93.10862883624772,3504,101.06787193474173,0
84.68644990532889,3.239972069445013,92.53637015553649,109.94399613946233,1587,98.65231420884881,0
67.97946906122648,2.538684153823809,95.33337344794577,89.95143270768085,5079,100.30190787210155,0
71.72337853402232,2.069357899335868,95.84647795222837,96.70792619561314,4348,106.08607442356741,0
71.07891846867842,3.2615620386348287,96.91079495518764,90.65463486838053,7299,95.36731044339167,0
60.364850518678814,2.7694550218423295,93.24354943794822,89.20888277447087,4831,97.80556188355138,0
77.96120277064576,1.981376922836772,89.16440959841573,97.35261186390215,9381,114.55021222763163,0
77.6105527217989,2.4048306609581958,90.73356843216662,87.67780364649079,2715,100.03084126825027,0
75.05113456642461,2.0621908733076215,96.03254483254179,92.13913851257523,7450,98.20789525374612,0
72.65412866624852,1.808600134517832,85.91532164506381,92.57358244956811,6433,100.82512699323189,0
60.84629257949586,2.9630887737658207,91.8433665443645,84.6552763708556,2098,98.3863562699047,0
70.79354677234642,3.4547083202350652,88.0333059383632,97.93633879629218,8096,92.90427707046776,0
71.57285483473231,1.8007162130904293,90.14372411467409,88.60032194643674,3326,90.0197016282028,1
66.9772273077838,2.7814846183452855,96.39225931303649,83.95403872405724,7416,92.36568659849995,0
73.3871428833399,2.1746787154390868,90.95549534009952,94.29207874856323,7980,108.72919186770787,0
79.04050856814538,2.256437308117652,90.23218274078074,82.8122561456717,7763,93.70094745281588,0
93.8618590121053,2.2038030378805655,83.2007192951004,90.22544925895302,2674,98.45075398163723,1
76.74577812831839,2.068004615160092,93.7312678301361,89.92704802684638,8950,107.00736285132898,0
77.57550390722764,2.5242608139724134,93.22742090570537,98.68716452665262,9915,97.21608829189022,0
74.25554084233833,2.084524941794481,100.8162736165273,93.79758586303963,7049,106.33361314843653,0
55.812287847009586,2.6352284128899193,88.461108825235,89.79978433003885,2089,84.59206957569133,0
74.73486124550783,2.4748809452754315,91.0957516383197,96.54213039360229,5578,98.67483320458103,0
75.60230209941027,2.380525976566795,91.24691841855378,101.12166039213851,1155,100.78896096598508,0
99.63242112485287,2.046218168979201,97.88726639881737,94.4624824508149,2958,100.23138723098168,0
73.07639035218878,2.2116143347158337,89.52352233806523,90.08282095874705,7344,83.47081302161116,1
78.01547342333612,2.877695612912878,91.39510762885169,79.50531014119872,6779,112.03112646430804,0
74.65288230294756,2.7504585938121906,93.0394825485827,81.47909069539702,7144,91.45327055028584,0
63.31321962380468,2.0112223776007245,90.9330456157818,87.55820236516266,6063,103.35037125262467,0
86.4282281451502,2.5496661527146127,87.76783192724736,85.12390238272573,4830,100.0796428264733,0
82.51933032686775,2.8756935616858943,90.97044996449154,88.50422957611643,9831,110.03709523810677,0
82.91031947043047,1.6652973594393141,95.36815874929886,90.45319939917685,7659,121.87488829374206,0
65.9061254520526,2.7716800961899675,84.8674235029447,94.23754203485385,1441,87.09635515457164,0
89.02794310936099,2.1686881205270767,90.66484837073438,89.43600977552727,7040,93.51086118727501,1
60.98148937207719,2.7852993342965795,86.49939592530413,93.89201315060961,6925,101.89092493839053,1
80.8685709380027,2.1183704217287413,95.97523314462421,90.51579531848097,8358,88.94646682447208,0
96.90455625809979,1.5975589496677405,82.38406547608113,74.19626746916903,5628,107.8218260795576,0
65.09463674869312,1.6862287810584187,87.20539076364206,82.48531684944996,7370,108.43372622157058,1
69.33702270397228,2.524042473330691,91.8860593753226,88.84729955422708,1948,105.59449075995038,0
75.99651365087641,2.629861250860741,97.8276201461717,80.32244205727113,9179,102.36581750876198,1
69.965243458838,2.0478416874477956,89.67124869463507,94.79942983996963,7115,113.69708777969781,0
59.493365689338674,2.819296229388687,87.22400236653401,102.24600665874958,1459,88.44374518331138,0
75.68562974806028,1.66923996886552,99.40578534720295,99.75009481357853,8568,100.65268195342553,0
64.37696286273895,2.4669601006763417,82.75993049791877,88.29245703255833,5646,92.61197131269779,0
79.73592430635182,1.8944919001187717,79.00597021689958,101.92580909479962,1392,108.89916332565168,0
65.80575765766197,2.1740819460989202,92.20007225026666,91.1893396576169,2787,81.66658835493567,0
90.4993440501754,2.523699335658207,87.48972887823695,87.30331223105568,8374,99.7191613440702,0
67.16746707663764,2.0697933173580236,84.89383591434644,85.09277869167248,2138,103.35238687069949,0
71.77938483794324,2.3077222278850873,93.54178223649677,87.58024250809497,5741,90.52507865026226,0
83.1351721736967,3.0031464046072203,91.219003568856,86.89458545167017,8418,93.73809967778433,1
62.69135683566045,2.211554065238426,87.17960684631636,91.3633297790039,7362,100.15378981372106,0
77.2745993460413,2.917846056032571,83.59847800664552,91.28459184839892,3454,109.55096379441477,0
88.07142754282428,1.935146572671191,94.36228664140073,90.02436816122731,4674,89.67130771412945,0
58.92516765438772,2.7649020889576414,93.2510058897933,93.4955053579708,2377,91.41550059625314,0
76.84633858532304,3.22078431032895,89.50412068110309,99.52517019829074,7701,111.25587771040344,1
77.59882794248423,1.2641777499363553,99.23318498023833,97.59643308353058,3597,97.27024600080165,0
82.81822871777311,2.1015523722647615,84.64957616836924,78.12081625240077,1141,92.22460960155023,0
62.63049289121918,2.78853606359027,82.37237414537631,69.56863092078436,3659,107.28684797216916,0
61.795433869157236,2.3984773069785037,86.54045965059377,97.4745592899142,5596,95.11803002767753,0
80.21941565616898,2.6855729366856544,89.77206991822251,79.06497041267663,6661,110.27421535338775,0
77.96984673233186,2.19800740664209,91.21669724661346,88.20187678485853,7142,93.36279623020287,1
77.50492850345877,2.54329489373645,88.79381971071835,80.63909579152512,6626,98.40405438175004,0
78.46448209496975,2.42216138230396,91.76027698257148,75.58415649935984,9787,109.44971665388732,0
68.1997527842151,3.0838910308299035,83.74230287904778,94.3317018256383,9472,97.73739128826249,0
77.32253697161003,2.6272104216506067,97.2188230203663,96.07324128242118,1423,107.56053322078647,0
77.93072473298682,2.668801331037601,89.58924410803715,85.38791679418624,7999,99.34452393218996,0
67.85648581973632,2.294061516938766,95.58647915794064,69.27166166284073,5249,119.81691806400029,0
93.65774511144757,2.2561968879637533,91.71362673188852,85.63004441398014,2750,115.68778604102849,0
79.73832920911788,2.2837209060901897,92.28376609576893,93.13443204322037,5757,86.71903737566252,0
63.08696502797351,2.6972260711891485,92.84883640116102,78.16870744980697,2967,105.2224368124801,0
81.5655360863383,2.2895077595898687,92.23854280008658,91.46687935823324,5088,91.83596013898958,0
65.25318329772679,2.6448874284482065,93.21361379933772,89.87752120661604,5178,101.9150693879273,0
82.87084603742451,3.5377003993227194,96.64576265066216,94.63433199680871,8789,100.68370629310262,0
86.58595579007404,2.9355623517158462,90.98260584850735,90.95664294731323,3946,89.44612982907512,1
66.7931768164829,2.3369882339160792,93.54501878794257,82.21544847294756,6394,110.58484543530325,0
84.63376129244321,3.100606961081972,89.55132152856386,99.57257201331593,8880,102.03302943569075,0
79.12780926936499,2.295962313489224,97.20058607724737,88.73176341578424,6075,97.15316964327417,0
83.2206015999449,1.480937732411073,86.61803848970365,89.78156368392054,8230,95.61890175756405,0
93.96792982653947,1.9959568445412978,99.00470216455408,82.53385632741443,2531,101.39776969766235,0
72.5461188399713,1.5646040394870722,89.79921024677829,86.45374199046792,3990,104.07925017514286,0
67.4626383564251,2.3242432579793455,82.84612448940976,82.9215782877848,8155,98.75024213641734,0
66.10485570374476,2.5092091895947757,90.64052207455394,88.61643152061262,5493,71.67480429223792,0
66.84189715034562,3.3382186561376415,86.59474171262559,103.69366784113875,1933,100.16890716242483,0
74.22898290585896,2.663463686882081,94.20321774494361,79.02479085654915,2460,85.58517938390223,0
78.41151974816644,2.390449735595568,86.73688010348805,77.09150881698608,3723,97.90547434350924,0
77.7669079933002,2.9147027905917446,87.7690828339261,101.76936261994886,1285,85.95435742930358,0
83.27183249036024,1.3944323454960574,80.55229634527234,88.32541058278507,1264,85.83502364920533,1
75.13001891877907,2.617807279054283,87.73846840375461,84.64741809072066,7816,112.35121821948528,0
89.53534077157317,2.8854325969434833,77.88060336685521,98.31923749916861,2762,96.7990801905561,0
72.35343166762044,1.7607068771100791,82.08048588257138,85.15507568210509,1040,96.03337840178082,0
102.20169166589619,3.0718770216034645,93.80207328072149,104.60807770837549,6827,104.82524048828591,1
81.25667347765007,2.669248203747207,93.92900079325416,95.42340697071415,9259,96.29409476927547,0
66.42842443583717,2.2923560430495993,92.12728780892482,86.09670873483438,1987,121.0380609212741,0
64.29107501938887,2.8163909330531425,85.16511928435393,107.25846570612403,8804,97.2698023927398,0
79.82472415243186,3.635346428902198,89.7614432192901,85.15428061597329,8789,103.6512541198301,0
72.7653721467415,2.5909331275292478,89.98198730454716,95.93676297607446,6717,109.70941331376861,0
82.14000494092092,2.624110293150168,84.20817655403728,92.39434064325194,4198,116.0225322560691,0
79.73237624573545,2.270319550229878,97.51699150883576,100.41393031519038,6374,92.5799386434236,0
74.27171087343127,2.075077815267604,94.38681145287836,102.49208957381482,5790,95.82036496161355,0
66.53206281931595,2.9151679082721227,88.89517913085169,90.25603319252613,8183,112.74591875293515,1
59.851527753141355,2.0719580870455663,90.13442919497265,83.97265703723053,3524,108.10062304052691,0
70.53485047932979,2.535783118609696,91.04191403973776,93.67977714351294,3479,110.75175935668459,0
83.56398794323472,2.261171276617442,79.79132565787855,84.57827704198316,6154,86.31295456440331,0
77.14093744130204,2.739489912873196,88.76411308739702,106.10709798021298,1778,115.47999753924019,0
62.542612212880115,2.666831052643474,86.59007876001101,91.0922826486619,2492,92.38592456715195,1
76.73180925851182,3.0187699721289496,84.99189995052542,87.07742758950313,1660,101.92292978141896,0
78.85317379728836,2.2449918005726266,88.59449853557022,91.47744244691927,2348,98.5177712240823,0
66.16142563798867,2.3650625323533143,98.98843263424762,79.22298968376242,8851,91.2151716345193,0
76.53725105945527,2.0106181421088465,93.20421430633505,82.22708769191479,8156,85.87464236578997,0
75.58208718446,2.277853369961944,87.14410505108602,99.6033112635554,3044,82.56151883367102,0
63.57029702169377,2.688650246522426,92.86291390678079,84.74484576822883,8368,101.19018406053975,0
78.57787360348283,2.8784943083226757,96.99677718293,81.62471213854448,4516,84.74680909766545,0
80.60784526368235,2.038917337911187,94.62316841456385,94.2932220202183,5577,88.66184404913116,0
85.83051243175277,2.93480296005283,90.29815184960087,99.48563323730397,1727,97.81964121801781,0
85.53802052034902,3.1778189294024752,86.76531611147213,95.75162648532053,8468,73.611914997401,1
61.22330632042909,2.7067174516118504,93.49111656806795,97.96838148644653,1342,107.78979712044001,0
65.62174960084877,3.438397906279033,91.96742692710875,83.94563929144431,2447,75.90111832893191,0
80.1503526720866,2.1131054004482133,94.47596610013866,78.62551466606524,7581,99.22627608667227,0
80.1378595091221,1.8776726483442916,93.17585900840984,102.0106692156439,7317,100.15019226594289,0
80.15047686306048,1.6106398755478608,95.24776357659667,87.41856128926291,1526,105.3806172018181,0
113.52731490654722,3.2480221557445916,87.32382394219717,87.99333586835962,7748,99.58319197610106,0
80.70890510693167,2.827182828177029,96.58697032817163,100.62555313479247,1405,120.17907963833238,0
86.35565640180599,2.4722076645447726,90.987998023462,94.44984007520527,8986,102.16316881568501,0
84.54001763493203,2.63998431315991,100.37630436312632,93.64710217665287,4740,110.5361239924366,0
81.51391251305797,1.9372554763508116,86.55406090955216,107.32001875920866,2846,92.76537191129712,1
71.84730755359655,3.722875989808413,98.67981901582624,84.85185415695885,2478,101.20756806189468,0
82.58969220493267,2.5646105909876136,90.98955391731324,97.4227210246499,1771,115.47570095028927,0
67.27174785462428,2.5546973973024465,86.74290998192775,90.45610499917667,6525,97.62304875310359,0
72.63181393259991,2.862883311949346,87.58057082972839,92.14873823090606,9770,101.92234764195231,0
70.14636452170896,2.740504615868357,88.3982634590284,102.22774741130026,1193,109.80853449137476,0
75.81874139386322,2.611942012139566,92.12082973200958,94.06268605031698,3007,92.57770479808366,0
98.14658566673509,2.104762772277344,92.6141774401775,94.30636863239707,2185,78.38439666680807,0
56.32734807408252,2.735734178567998,87.13149998030711,98.58005869847841,3394,102.55573653712369,0
81.86260190374513,3.441012248237517,89.87822703869509,87.08037816365692,5005,109.88669169358002,0
58.87284128810349,3.1727100230774887,100.71135179305932,83.28632266128795,8429,86.48554235108028,0
70.28068134210567,3.2965933133196987,98.63771585050355,81.64152644783174,3261,106.70219897277339,1
85.88950596967366,2.2443921617844076,92.18161834837016,74.26914728499199,4736,106.76966387339537,0
75.64280019095463,2.0051975898707095,90.190017390841,106.44965703952258,7716,77.26503740884695,0
64.22255222070694,2.437106539950176,90.60015663359131,81.17433307422654,5875,90.63711367593228,0
67.84696290740033,2.5278624561443475,93.06758986365209,88.22997101131382,9921,96.04171219268338,0
81.79597748934675,3.047095759235474,84.88603717400797,87.78549360088863,5378,98.20375999764762,0
67.69633368282864,1.6537676851425904,88.71311731288327,92.45925358247281,8815,92.56865735232016,0
77.16458589581976,3.264775159730307,81.65707963061206,96.52589770031437,4451,92.02997196417817,0
75.45571839903813,2.4209960507105053,91.99611561302639,96.88378790687796,8616,116.71482891182092,0
68.48399652394183,2.28655946502629,93.2359796985137,85.33538049144849,3800,98.92440868141091,0
96.43944089325325,1.9939478123699161,87.58406768850313,88.66302628970871,9333,93.0495633985026,0
81.33919022318011,1.6725716640671153,97.86993381645016,92.2606396039064,6410,99.5883052308745,0
54.74857413342393,2.9115852919809573,83.8711716849883,88.01047099053163,2455,105.37090833061144,0
76.86454314769428,2.5366589835942017,82.6781255989509,102.85876460815994,7892,100.51626376711208,0
68.38213535231613,1.855019550129473,91.12225909279987,93.927799613106,6808,97.94272409172027,1
83.52433334796224,1.852460613968192,95.23549151306077,95.87902228839855,7796,93.49983331329547,1
67.07479261567299,2.332107650354936,98.41963845728934,95.3030501493393,5796,93.37869154532402,0
73.85263558533102,3.3345107626446966,87.7055786856553,99.3877908598826,6093,94.0219161351464,0
80.04987278980457,2.3702043243181974,95.39340416715648,91.44817246962965,2325,103.38814600810737,0
83.65755194170121,1.748428523440947,89.80745765249647,79.62534441635323,5976,90.05819907598213,1
62.997035929442234,2.3771284679570277,89.1368635002959,93.19750361402113,2159,103.93269223470222,1
71.65498764159051,2.363638215126165,94.41829968743336,84.78914484966536,5650,114.1299475562683,0
70.25054688839043,1.1515566785292142,93.2616143920671,85.77106654600195,5987,103.257073578132,0
68.46670767426288,2.472852566741094,82.11803921507875,94.69091215004075,5697,96.30414471082862,0
92.65454240281096,2.384532734895661,97.38270174862947,99.90626457146908,1340,87.0187311494537,0
79.04981710960955,2.8481031824067093,96.90045677073726,90.1701726138885,4828,115.78106807911514,0
62.391160456649544,3.4244780474726726,86.87218649245236,92.47066410079171,2968,88.29982349401088,1
84.17861947054776,3.0632825147738787,91.97901766718705,103.6177195570819,1703,108.48562034475748,0
96.22156197012633,2.3655556547225847,92.4701509314137,91.92602543590854,6482,106.38517860594486,0
85.32465260551147,1.9467370456291648,91.30336882911953,110.81346491344316,7376,97.6323139703594,1
59.80630034045987,3.78667990162493,87.2484742307729,94.52407716505235,2800,97.37021196219322,0
70.15765927133748,2.529609217007244,86.64188316030975,75.91389792675346,6463,81.6428872595898,0
87.66911149186623,2.506964645956473,89.87222964504278,96.02673296883626,5912,103.30065000812621,0
67.92330534381219,2.4879374564449983,95.86364509629682,93.04926707906222,5648,106.19926332395805,0
79.43819428146229,2.5990423803839273,92.71800077297216,100.31802203266196,1855,89.10919883852196,0
82.74634053429337,2.4278197940380286,88.14692833956947,95.38545081015967,3866,98.44178525670897,0
65.73069528421917,2.2131689965598818,93.85849355324173,88.89235212812982,1182,100.3786191500895,0
74.404746439382,2.2265705293798037,75.75728689684962,80.20561410968507,4112,105.84572627949568,0
42.58732659930927,2.4836233648920008,95.74382850186052,88.3278139417118,6670,100.03803076123188,0
64.7561235866571,2.2282876144331176,81.3014311061095,83.1958363663256,5492,83.73680646038416,0
72.4743184860684,2.1435771086614177,88.18779529298433,85.35581240156222,6823,94.7006223053751,0
62.52216818035151,2.5532151138459485,84.40165052686928,94.70862723536487,2517,102.2462578538902,0
91.32411303931636,2.3725113912895726,83.52659262139547,103.35923603481125,6002,108.41528342039759,0
60.69858622039367,3.2519964942913444,95.8041339368926,93.15737223858385,2356,93.82363390605754,0
70.59955513303017,1.174515095803494,87.66149399344054,80.43293550371853,4629,121.87649874550019,0
76.30740577286092,3.045753425961231,91.73251940865357,93.55682134576112,4628,81.05526931163035,0
89.41273289066116,3.1230425962488146,89.76539710560408,99.57305189316521,9210,94.362998249421,0
60.6413784882056,1.4633048837959253,92.3852041361156,85.12173676544494,7132,99.16966396507227,0
86.63163752154959,2.3286562029598254,90.38410945530127,88.92786266661666,7588,97.99250836447136,1
75.10233061019586,2.3142795670021044,83.58503887905715,90.11750555783358,4311,87.67857670185167,0
65.18491348952048,1.7962441526410893,94.9813340972357,83.72081349534209,7048,104.47861747751794,0
79.6210347426327,2.1110916562045623,87.53121708419344,95.18624347075087,7246,103.71094051313922,0
76.9905969557347,1.9447120772670856,82.21709050670124,89.03241481113774,1987,100.47961445981547,0
68.99783122841205,3.3761352217118112,87.85942419517043,93.35625955125622,4321,103.31843863258516,0
75.69802084990019,2.9678391965737307,97.50379895317155,82.9000625775832,5615,95.76223588551969,0
71.14686403138239,3.1357775474970793,94.25110871056746,86.50033359741272,9365,83.82637049891432,0
76.13517345251248,2.8608360320216177,88.2567393279607,95.77905086262217,4741,92.83360129947755,0
81.62130674521046,1.9354741143913854,88.25371147840785,87.01733478326587,4052,101.57054581409442,0
90.86016816145352,2.237739866860113,88.39182474391309,103.81571080986724,7574,101.62744414846397,0
62.62184501173151,2.744687280613959,100.3837399178042,86.80291051508318,1726,100.41379052585847,0
96.33033374656267,1.8889360955540273,91.90967726115777,91.79747780601508,4760,105.48708267985032,1
55.47912200477498,2.856499215086194,92.15020823595535,97.46072665498473,6806,94.18853954549984,0
73.48214904964416,2.3798373009209324,95.15141727015921,78.65307413653575,2875,100.26681057110535,0
80.88317206484577,2.312589596225201,91.19394579513256,75.91352950415379,7993,105.72092778404921,0
77.80991867735032,2.8554799841017457,88.70478927089648,77.79474948343925,5033,99.15110181497647,0
68.77300480179406,2.72213165574302,89.0182507545751,100.10067282741745,6443,87.56676071593901,0
72.91877749642725,2.31951691709046,89.64199370292968,85.58513483286043,1989,90.38511630344462,0
70.06999065341168,3.079664901682124,89.81388881745079,110.46559428534601,4744,108.30852324279367,0
69.10635243055789,1.9594683362000513,93.6381477181849,85.48601921074089,9611,113.92472162942573,0
83.49602097021025,2.807967803472132,90.2597294290365,91.47641042557629,1593,111.75283107824049,0
78.57015485965047,2.7965506289841917,93.66320038607789,102.336879620543,2774,102.32155949742035,0
68.07090404739346,2.3452267803430047,89.59641709945708,106.04874310527299,1935,87.96867397983307,1
83.9959987543325,2.663066511121059,90.39317595158045,106.49202861309118,4808,99.93648443227131,0
78.07299520876609,1.8744432118073484,80.00899657733946,99.66692984474514,1331,115.62255131950421,0
83.1286211883896,2.9620135096034503,94.5816383735124,98.1925002064917,8922,106.18488380456475,0
81.29628841923612,2.4075489317785053,91.73244237948997,94.74021559360946,3702,97.92522477316128,0
66.71004989077927,2.23863848974048,94.99005054929826,96.2268886093331,6889,106.28625232841216,0
69.3981895980303,3.0245046129184447,75.51872310903155,85.59051426937174,6054,87.30604793384396,0
82.47293605123262,2.14782815472862,100.44187352390364,83.45440893262155,4868,93.04328622151797,0
81.10370265433465,1.7957693518182203,89.30205185922414,89.97300434071238,5200,89.15808608977676,0
74.79098406035853,1.7216854132380481,95.54091408368758,88.63852301980057,1201,104.69571818348433,0
